ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,PAYMENTFULLNAME,FLAG,WORTH,YEAR_BIRTH,name,age,city
10402.0,59.0,87.6,3.0,5168.4,4/7/2005,Shipped,Qui_2,4.0,2005.0,Motorcycles,76.0,S24_2000,Office Supplies,Pen,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Unknown,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,Perrier Dominique,EXPENSIVE,EXCELLENT,1974.0,,,
10340.0,55.0,79.98,8.0,4398.9,11/24/2004,Shipped,Qui_4,11.0,2004.0,Motorcycles,76.0,S24_2000,Office Supplies,Pen,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Unknown,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,Saavedra Eduardo,EXPENSIVE,EXCELLENT,1993.0,,,
10401.0,42.0,76.03,3.0,3193.26,4/3/2005,On Hold,Qui_2,4.0,2005.0,Planes,84.0,S18_2581,Furniture,Bookshelf,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Unknown,Newark,NJ,94019,USA,,Brown,William,Medium,Brown William,EXPENSIVE,GOOD,1991.0,,,
10361.0,35.0,100.0,11.0,4277.35,12/17/2004,Shipped,Qui_4,12.0,2004.0,Planes,74.0,S700_4002,Technology,Laptop,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,Huxley Adrian,EXPENSIVE,GOOD,1988.0,,,
10386.0,45.0,92.08,2.0,4143.6,3/1/2005,Resolved,Qui_1,3.0,2005.0,Ships,100.0,S700_3505,Technology,Laptop,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1969.0,,,
10133.0,46.0,77.52,4.0,3565.92,6/27/2003,Shipped,Qui_2,6.0,2003.0,Planes,72.0,S24_4278,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1965.0,,,
10347.0,48.0,100.0,9.0,4814.4,11/29/2004,Shipped,Qui_4,11.0,2004.0,Vintage Cars,101.0,S18_2949,Furniture,Desk,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Ferguson Peter,EXPENSIVE,GOOD,1965.0,,,
10178.0,45.0,51.15,7.0,2301.75,11/8/2003,Shipped,Qui_4,11.0,2003.0,Planes,49.0,S72_1253,Accessories,Keyboard,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Unknown,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,Roulet Annette,CHEAP,GOOD,1963.0,,,
10321.0,30.0,72.7,1.0,2181.0,11/4/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,90.0,S24_2766,Office Supplies,Eraser,FunGiftIdeas.com,5085552555,1785 First Street,Unknown,New Bedford,MA,50553,USA,,Benitez,Violeta,Small,Benitez Violeta,EXPENSIVE,GOOD,1999.0,,,
10273.0,33.0,71.09,12.0,2345.97,7/21/2004,Shipped,Qui_3,7.0,2004.0,Vintage Cars,87.0,S18_4522,Furniture,Table,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Unknown,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,Dewey Catherine,EXPENSIVE,GOOD,1962.0,,,
10270.0,38.0,100.0,11.0,4775.08,7/19/2004,Shipped,Qui_3,7.0,2004.0,Vintage Cars,104.0,S18_3136,Furniture,Table,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,Huxley Adrian,EXPENSIVE,GOOD,1964.0,,,
10258.0,20.0,61.41,2.0,1228.2,6/15/2004,Shipped,Qui_2,6.0,2004.0,Trucks and Buses,64.0,S32_3522,Office Supplies,Lamp,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,Shimamura Akiko,CHEAP,GOOD,1976.0,,,
10258.0,45.0,80.92,1.0,3641.4,6/15/2004,Shipped,Qui_2,6.0,2004.0,Classic Cars,101.0,S700_2824,Technology,Desktop,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,Shimamura Akiko,EXPENSIVE,GOOD,1967.0,,,
10348.0,48.0,52.36,8.0,2513.28,11/1/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,207.0,S12_1108,Furniture,Chair,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Unknown,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,Sommer Mart¡n,CHEAP,GOOD,1971.0,,,
10342.0,55.0,65.45,1.0,3599.75,11/24/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,77.0,S18_1889,Furniture,Bookshelf,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Ferguson Peter,EXPENSIVE,EXCELLENT,1967.0,,,
10390.0,41.0,44.56,11.0,1826.96,3/4/2005,Shipped,Qui_1,3.0,2005.0,Motorcycles,40.0,S32_2206,Office Supplies,Pen,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,Nelson Valarie,CHEAP,GOOD,2000.0,,,
10154.0,31.0,91.17,2.0,2826.27,10/2/2003,Shipped,Qui_4,10.0,2003.0,Vintage Cars,88.0,S24_3151,Office Supplies,Pencil,Boards & Toys Co.,3105552373,4097 Douglas Av.,Unknown,Glendale,CA,92561,USA,,Young,Leslie,Small,Young Leslie,EXPENSIVE,GOOD,1998.0,,,
10172.0,22.0,98.51,4.0,2167.22,11/5/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,107.0,S24_3432,Office Supplies,Lamp,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Unknown,Bridgewater,CT,97562,USA,,King,Julie,Small,King Julie,EXPENSIVE,GOOD,1970.0,,,
10420.0,66.0,92.95,6.0,6134.7,5/29/2005,In Process,Qui_2,5.0,2005.0,Vintage Cars,92.0,S18_4409,Furniture,Chair,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,Huxley Adrian,EXPENSIVE,EXCELLENT,1991.0,,,
10264.0,47.0,89.5,5.0,4206.5,6/30/2004,Shipped,Qui_2,6.0,2004.0,Motorcycles,81.0,S50_4713,Accessories,Headphone,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,,Yoshido,Juri,Medium,Yoshido Juri,EXPENSIVE,GOOD,1964.0,,,
10102.0,39.0,100.0,2.0,4808.31,1/10/2003,Shipped,Qui_1,1.0,2003.0,Vintage Cars,102.0,S18_1342,Furniture,Desk,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Medium,Frick Michael,EXPENSIVE,GOOD,1993.0,,,
10324.0,20.0,98.18,11.0,1963.6,11/5/2004,Shipped,Qui_4,11.0,2004.0,Trucks and Buses,96.0,S32_1268,Office Supplies,Eraser,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small,Frick Michael,EXPENSIVE,GOOD,1980.0,,,
10211.0,28.0,92.57,3.0,2591.96,1/15/2004,Shipped,Qui_1,1.0,2004.0,Classic Cars,79.0,S12_3990,Furniture,Bookshelf,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Unknown,Paris,,75016,France,EMEA,Perrier,Dominique,Small,Perrier Dominique,EXPENSIVE,GOOD,1973.0,,,
10285.0,27.0,100.0,8.0,5438.07,8/27/2004,Shipped,Qui_3,8.0,2004.0,Motorcycles,193.0,S10_4698,Furniture,Bookshelf,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Unknown,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium,Hernandez Marta,EXPENSIVE,GOOD,1966.0,,,
10192.0,22.0,100.0,11.0,3300.66,11/20/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,141.0,S18_1129,Furniture,Table,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,,Young,Valarie,Medium,Young Valarie,EXPENSIVE,GOOD,1991.0,,,
10282.0,36.0,100.0,3.0,4174.92,8/20/2004,Shipped,Qui_3,8.0,2004.0,Trains,100.0,S18_3259,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,Nelson Valarie,EXPENSIVE,GOOD,1999.0,,,
10206.0,33.0,97.39,10.0,3213.87,12/5/2003,Shipped,Qui_4,12.0,2003.0,Vintage Cars,97.0,S24_4258,Office Supplies,Pencil,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Unknown,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Medium,Tannamuri Yoshi,EXPENSIVE,GOOD,1987.0,,,
10355.0,44.0,62.45,6.0,2747.8,12/7/2004,Shipped,Qui_4,12.0,2004.0,Classic Cars,61.0,S24_3371,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego,CHEAP,GOOD,1967.0,,,
10127.0,46.0,100.0,9.0,6176.42,6/3/2003,Shipped,Qui_2,6.0,2003.0,Trucks and Buses,115.0,S50_1392,Accessories,Adapter,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,Young Jeff,EXPENSIVE,GOOD,1994.0,,,
10367.0,44.0,85.25,9.0,3751.0,1/12/2005,Resolved,Qui_1,1.0,2005.0,Classic Cars,71.0,S18_4933,Furniture,Table,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,,Young,Julie,Medium,Young Julie,EXPENSIVE,GOOD,1978.0,,,
10272.0,35.0,100.0,2.0,5818.4,7/20/2004,Shipped,Qui_3,7.0,2004.0,Classic Cars,207.0,S12_1108,Furniture,Chair,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,,Yu,Kyung,Medium,Yu Kyung,EXPENSIVE,GOOD,1994.0,,,
10308.0,35.0,88.75,14.0,3106.25,10/15/2004,Shipped,Qui_4,10.0,2004.0,Planes,99.0,S700_2466,Technology,Smart watch,Mini Classics,9145554562,3758 North Pendale Street,Unknown,White Plains,NY,24067,USA,,Frick,Steve,Medium,Frick Steve,EXPENSIVE,GOOD,1992.0,,,
10359.0,48.0,54.68,6.0,2624.64,12/15/2004,Shipped,Qui_4,12.0,2004.0,Classic Cars,136.0,S10_4757,Furniture,Desk,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Unknown,Reims,,51100,France,EMEA,Henriot,Paul,Small,Henriot Paul,CHEAP,GOOD,1962.0,,,
10168.0,36.0,100.0,8.0,4527.72,10/28/2003,Shipped,Qui_4,10.0,2003.0,Planes,118.0,S700_2834,Technology,Desktop,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,Hirano Juri,EXPENSIVE,GOOD,1982.0,,,
10310.0,45.0,100.0,5.0,5497.65,10/16/2004,Shipped,Qui_4,10.0,2004.0,Classic Cars,140.0,S24_3856,Office Supplies,Pencil,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Unknown,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,Pfalzheim Henriette,EXPENSIVE,GOOD,1999.0,,,
10306.0,20.0,100.0,12.0,3633.4,10/14/2004,Shipped,Qui_4,10.0,2004.0,Classic Cars,173.0,S12_3891,Furniture,Bookshelf,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,Ashworth Victoria,EXPENSIVE,GOOD,1972.0,,,
10126.0,30.0,97.39,13.0,2921.7,5/28/2003,Shipped,Qui_2,5.0,2003.0,Vintage Cars,104.0,S18_3136,Furniture,Table,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Unknown,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,Sommer Mart¡n,EXPENSIVE,GOOD,1990.0,,,
10153.0,40.0,100.0,5.0,5456.4,9/28/2003,Shipped,Qui_3,9.0,2003.0,Ships,122.0,S24_2011,Office Supplies,Pen,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1982.0,,,
10262.0,48.0,61.42,8.0,2948.16,6/24/2004,Cancelled,Qui_2,6.0,2004.0,Planes,68.0,S24_3949,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego,CHEAP,GOOD,1982.0,,,
10287.0,27.0,100.0,2.0,4310.55,8/30/2004,Shipped,Qui_3,8.0,2004.0,Classic Cars,141.0,S18_3685,Furniture,Bookshelf,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Unknown,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,Holz Michael,EXPENSIVE,GOOD,1983.0,,,
10363.0,21.0,100.0,15.0,2447.76,1/6/2005,Shipped,Qui_1,1.0,2005.0,Classic Cars,61.0,S24_3371,Office Supplies,Eraser,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Unknown,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,Suominen Kalle,EXPENSIVE,GOOD,1965.0,,,
10114.0,39.0,100.0,3.0,4164.42,4/1/2003,Shipped,Qui_2,4.0,2003.0,Trucks and Buses,122.0,S18_2319,Furniture,Chair,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Unknown,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,Bertrand Marie,EXPENSIVE,GOOD,1999.0,,,
10271.0,25.0,69.28,11.0,1732.0,7/20/2004,Shipped,Qui_3,7.0,2004.0,Trucks and Buses,60.0,S18_2432,Furniture,Table,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,Nelson Valarie,EXPENSIVE,GOOD,1977.0,,,
10208.0,46.0,74.45,1.0,3424.7,1/2/2004,Shipped,Qui_1,1.0,2004.0,Ships,72.0,S700_2610,Technology,Laptop,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Unknown,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,Saveley Mary,EXPENSIVE,GOOD,1969.0,,,
10255.0,24.0,100.0,1.0,3726.0,6/4/2004,Shipped,Qui_2,6.0,2004.0,Vintage Cars,168.0,S18_2795,Furniture,Bookshelf,Mini Caravy,88.60.1555,"24, place Kluber",Unknown,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium,Citeaux Frederique,EXPENSIVE,GOOD,1984.0,,,
10312.0,32.0,100.0,2.0,4181.44,10/21/2004,Shipped,Qui_4,10.0,2004.0,Trucks and Buses,116.0,S18_1097,Furniture,Bookshelf,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,Nelson Valarie,EXPENSIVE,GOOD,1982.0,,,
10176.0,47.0,100.0,3.0,8378.69,11/6/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,151.0,S12_3148,Furniture,Desk,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Unknown,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Large,Moroni Maurizio,EXPENSIVE,GOOD,1971.0,,,
10373.0,44.0,100.0,14.0,4627.92,1/31/2005,Shipped,Qui_1,1.0,2005.0,Ships,66.0,S700_1138,Technology,Desktop,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,Koskitalo Pirkko,EXPENSIVE,GOOD,1984.0,,,
10283.0,33.0,51.32,12.0,1693.56,8/20/2004,Shipped,Qui_3,8.0,2004.0,Ships,54.0,S72_3212,Accessories,Headphone,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small,Lincoln Elizabeth,CHEAP,GOOD,1996.0,,,
10278.0,31.0,38.89,8.0,1205.59,8/6/2004,Shipped,Qui_3,8.0,2004.0,Classic Cars,37.0,S24_2972,Office Supplies,Eraser,Signal Gift Stores,7025551838,8489 Strong St.,Unknown,Las Vegas,NV,83030,USA,,King,Sue,Small,King Sue,CHEAP,GOOD,1990.0,,,
10373.0,50.0,60.49,6.0,3024.5,1/31/2005,Shipped,Qui_1,1.0,2005.0,Vintage Cars,105.0,S18_3856,Furniture,Desk,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,Koskitalo Pirkko,CHEAP,EXCELLENT,2000.0,,,
10167.0,28.0,100.0,14.0,3003.0,10/23/2003,Cancelled,Qui_4,10.0,2003.0,Ships,99.0,S700_3962,Technology,Smart watch,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,Larsson Maria,EXPENSIVE,GOOD,1994.0,,,
10135.0,31.0,100.0,12.0,4705.18,7/2/2003,Shipped,Qui_3,7.0,2003.0,Classic Cars,148.0,S18_4721,Furniture,Table,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,Nelson Valarie,EXPENSIVE,GOOD,1986.0,,,
10375.0,37.0,81.87,6.0,3029.19,2/3/2005,Shipped,Qui_1,2.0,2005.0,Planes,91.0,S700_1691,Technology,Smart phone,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,Labrune Janine,EXPENSIVE,GOOD,1978.0,,,
10369.0,28.0,44.21,6.0,1237.88,1/20/2005,Shipped,Qui_1,1.0,2005.0,Vintage Cars,62.0,S18_2957,Furniture,Desk,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Unknown,Brickhaven,MA,58339,USA,,Nelson,Allen,Small,Nelson Allen,CHEAP,GOOD,1993.0,,,
10193.0,20.0,100.0,4.0,2279.0,11/21/2003,Shipped,Qui_4,11.0,2003.0,Vintage Cars,97.0,S24_4258,Office Supplies,Pencil,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Unknown,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,Connery Sean,EXPENSIVE,GOOD,1966.0,,,
10114.0,45.0,68.67,6.0,3090.15,4/1/2003,Shipped,Qui_2,4.0,2003.0,Trucks and Buses,60.0,S18_2432,Furniture,Table,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Unknown,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,Bertrand Marie,EXPENSIVE,GOOD,1999.0,,,
10284.0,21.0,71.0,2.0,1491.0,8/21/2004,Shipped,Qui_3,8.0,2004.0,Planes,72.0,S24_4278,Office Supplies,Eraser,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Unknown,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,Klaeboe Jan,EXPENSIVE,GOOD,1997.0,,,
10193.0,28.0,93.21,1.0,2609.88,11/21/2003,Shipped,Qui_4,11.0,2003.0,Vintage Cars,101.0,S18_2949,Furniture,Desk,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Unknown,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,Connery Sean,EXPENSIVE,GOOD,1976.0,,,
10261.0,27.0,100.0,1.0,3378.24,6/17/2004,Shipped,Qui_2,6.0,2004.0,Classic Cars,136.0,S10_4757,Furniture,Desk,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Unknown,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Medium,Fresnisre Jean,EXPENSIVE,GOOD,2000.0,,,
10241.0,22.0,76.43,8.0,1681.46,4/13/2004,Shipped,Qui_2,4.0,2004.0,Classic Cars,73.0,S24_1046,Office Supplies,Pencil,Mini Caravy,88.60.1555,"24, place Kluber",Unknown,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small,Citeaux Frederique,EXPENSIVE,GOOD,1979.0,,,
10124.0,42.0,53.88,5.0,2262.96,5/21/2003,Shipped,Qui_2,5.0,2003.0,Vintage Cars,60.0,S18_2248,Furniture,Desk,Signal Gift Stores,7025551838,8489 Strong St.,Unknown,Las Vegas,NV,83030,USA,,King,Sue,Small,King Sue,CHEAP,GOOD,1985.0,,,
10281.0,31.0,55.19,3.0,1710.89,8/19/2004,Shipped,Qui_3,8.0,2004.0,Trucks and Buses,54.0,S32_2509,Office Supplies,Pen,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,,Yu,Kyung,Small,Yu Kyung,CHEAP,GOOD,1986.0,,,
10113.0,49.0,100.0,4.0,4916.66,3/26/2003,Shipped,Qui_1,3.0,2003.0,Trucks and Buses,116.0,S18_1097,Furniture,Bookshelf,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,Nelson Valarie,EXPENSIVE,GOOD,1994.0,,,
10199.0,29.0,38.4,1.0,1113.6,12/1/2003,Shipped,Qui_4,12.0,2003.0,Vintage Cars,43.0,S50_1341,Accessories,Keyboard,West Coast Collectables Co.,3105553722,3675 Furth Circle,Unknown,Burbank,CA,94019,USA,,Thompson,Steve,Small,Thompson Steve,CHEAP,GOOD,1992.0,,,
10330.0,37.0,100.0,3.0,4405.22,11/16/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,146.0,S18_3482,Furniture,Bookshelf,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Unknown,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,Cruz Arnold,EXPENSIVE,GOOD,1995.0,,,
10400.0,20.0,56.12,4.0,1122.4,4/1/2005,Shipped,Qui_2,4.0,2005.0,Planes,49.0,S72_1253,Accessories,Keyboard,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,,Frick,Sue,Small,Frick Sue,CHEAP,GOOD,1966.0,,,
10168.0,48.0,78.25,10.0,3756.0,10/28/2003,Shipped,Qui_4,10.0,2003.0,Planes,72.0,S24_4278,Office Supplies,Eraser,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,Hirano Juri,EXPENSIVE,GOOD,1984.0,,,
10366.0,34.0,100.0,3.0,4207.84,1/10/2005,Shipped,Qui_1,1.0,2005.0,Classic Cars,142.0,S18_1984,Furniture,Bookshelf,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Unknown,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium,Cartrain Pascale,EXPENSIVE,GOOD,1965.0,,,
10272.0,39.0,100.0,1.0,7962.24,7/20/2004,Shipped,Qui_3,7.0,2004.0,Classic Cars,173.0,S12_3891,Furniture,Bookshelf,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,,Yu,Kyung,Large,Yu Kyung,EXPENSIVE,GOOD,1964.0,,,
10302.0,38.0,89.27,2.0,3392.26,10/6/2003,Shipped,Qui_4,10.0,2003.0,Vintage Cars,92.0,S18_4409,Furniture,Chair,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,Devon Elizabeth,EXPENSIVE,GOOD,1968.0,,,
10217.0,31.0,88.0,6.0,2728.0,2/4/2004,Shipped,Qui_1,2.0,2004.0,Classic Cars,101.0,S700_2824,Technology,Desktop,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,Victorino Wendy,EXPENSIVE,GOOD,1984.0,,,
10204.0,29.0,85.59,5.0,2482.11,12/2/2003,Shipped,Qui_4,12.0,2003.0,Vintage Cars,92.0,S18_4409,Furniture,Chair,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,Young Jeff,EXPENSIVE,GOOD,1971.0,,,
10398.0,36.0,100.0,7.0,3910.32,3/30/2005,Shipped,Qui_1,3.0,2005.0,Ships,90.0,S700_2047,Technology,Tablet,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Unknown,Reims,,51100,France,EMEA,Henriot,Paul,Medium,Henriot Paul,EXPENSIVE,GOOD,1986.0,,,
10244.0,43.0,100.0,8.0,5950.34,4/29/2004,Shipped,Qui_2,4.0,2004.0,Vintage Cars,168.0,S18_2795,Furniture,Bookshelf,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1971.0,,,
10106.0,49.0,74.68,13.0,3659.32,2/17/2003,Shipped,Qui_1,2.0,2003.0,Planes,68.0,S24_2841,Office Supplies,Pencil,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,Rovelli Giovanni,EXPENSIVE,GOOD,1969.0,,,
10347.0,30.0,100.0,1.0,3944.7,11/29/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,214.0,S10_1949,Furniture,Desk,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Ferguson Peter,EXPENSIVE,GOOD,1987.0,,,
10181.0,30.0,82.82,17.0,2484.6,11/12/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,80.0,S18_3278,Furniture,Cabinet,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Unknown,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,Oeztan Veysel,EXPENSIVE,GOOD,1972.0,,,
